Order_ID,Priority_Level,Assigned_Vehicle,Status,Escalated
tjgn834344064,High,van,Delivered,Yes
gqud964997307,High,van,Delivered,Yes
rakw326722144,High,van,Delivered,Yes
epkj629495732,High,van,Delivered,Yes
mero853423067,High,van,Delivered,Yes
aqjj419657356,High,van,Delivered,No
ciso676602897,High,van,Delivered,Yes
wocp968221634,High,van,Delivered,Yes
otkn971564455,High,van,Delivered,Yes
veyn211117526,High,van,Delivered,Yes
vahp264689123,High,van,Delivered,Yes
bvru526722249,High,van,Delivered,Yes
merm117588575,High,van,Delivered,Yes
uqos977164722,High,van,Delivered,Yes
dpkk289652203,High,van,Delivered,Yes
zbsj060689216,High,van,Delivered,Yes
libp049542593,High,van,Delivered,No
jpij481137728,High,van,Delivered,No
srro515399226,High,van,Delivered,Yes
eamt771494035,High,van,Delivered,Yes
crbu450941824,High,van,Delivered,Yes
ssmk085295785,High,van,Delivered,Yes
qkkt915618034,High,van,Delivered,Yes
hcrw487363141,High,van,Delivered,Yes
yigo616094137,High,van,Delivered,Yes
gemf926454928,High,van,Delivered,Yes
ynym114566109,High,van,Delivered,Yes
luwd128979990,High,van,Delivered,Yes
pkqw754576569,High,van,Delivered,Yes
xdlg766664859,High,van,Delivered,Yes
xrsh285760221,High,van,Delivered,Yes
koyp373610104,High,van,Delivered,Yes
yowb546411629,High,van,Delivered,Yes
hnap347640958,High,van,Delivered,Yes
rmja781351897,High,van,Delivered,Yes
frmg230027188,High,van,Delivered,Yes
pdil557994985,High,van,Delivered,Yes
jqkl631535247,High,van,Delivered,Yes
vjjm681231827,High,van,Delivered,Yes
qfbc664387214,High,van,Delivered,Yes
esmj507302236,High,van,Delivered,Yes
ukfe713750958,High,van,Delivered,Yes
wtan153158939,High,van,Delivered,Yes
aulh331804644,High,van,Delivered,Yes
uude165912149,High,van,Delivered,Yes
hckl818555357,High,van,Delivered,Yes
uyln103919259,High,van,Delivered,Yes
pcqw246123849,High,van,Delivered,Yes
xnsu066439032,High,van,Delivered,Yes
kvxn235299666,High,van,Delivered,Yes
jxzi425567159,High,van,Delivered,Yes
sruv574379179,High,van,Delivered,Yes
bwqt747564824,High,van,Delivered,Yes
hjsr984587660,High,van,Delivered,Yes
ghmf619136622,High,van,Delivered,Yes
ilpi494937231,High,van,Delivered,Yes
qmul877521801,High,van,Delivered,Yes
mpen558305747,High,van,Delivered,Yes
zfvk921530334,High,van,Delivered,Yes
odep604824878,High,van,Delivered,No
bbmf704819737,High,van,Delivered,Yes
hhct718344981,High,van,Delivered,Yes
tnzb021223567,High,van,Delivered,Yes
bfgp168190958,High,van,Delivered,Yes
wnno574484941,High,van,Delivered,Yes
ohbu543011695,High,van,Delivered,Yes
uysl549370966,High,van,Delivered,Yes
iaob468830099,High,van,Delivered,Yes
voum194459321,High,van,Delivered,Yes
bujx881833752,High,van,Delivered,Yes
erek276483222,High,van,Delivered,Yes
vaxl597353789,High,van,Delivered,Yes
ltyv942783181,High,van,Delivered,Yes
nhaf111055503,High,van,Delivered,Yes
wjfu056468797,High,van,Delivered,Yes
fgsi297034507,High,van,Delivered,Yes
xqmd130328789,High,van,Delivered,Yes
dnwk760572833,High,van,Delivered,Yes
hobv065190555,High,van,Delivered,Yes
quwt276339628,High,van,Delivered,Yes
hnzg350676698,High,van,Delivered,Yes
stpz213907160,High,van,Delivered,No
ogde609044340,High,van,Delivered,Yes
ioef237642246,High,van,Delivered,Yes
zbbd262143692,High,van,Delivered,Yes
anya512268909,High,van,Delivered,Yes
cppl167407367,High,van,Delivered,Yes
hlmd618325025,High,van,Delivered,Yes
kkof049799466,High,van,Delivered,Yes
zfgr274252067,High,van,Delivered,Yes
yrgq827694062,High,van,Delivered,Yes
otoj279284225,High,van,Delivered,Yes
ahat200403195,High,van,Delivered,Yes
llvv927791125,High,van,Delivered,No
vmfc355384325,High,van,Delivered,Yes
srfe662476204,High,van,Delivered,Yes
psew364027357,High,van,Delivered,Yes
ghwl803451105,High,van,Delivered,Yes
reez975890830,High,van,Delivered,Yes
goao794474824,High,van,Delivered,Yes
tpuq018864905,High,van,Delivered,Yes
sbuk158922162,High,van,Delivered,Yes
qbnw067287029,High,van,Delivered,Yes
artq756832503,High,van,Delivered,No
qulc975615960,High,van,Delivered,Yes
nyxc670105493,High,van,Delivered,Yes
qcww339891249,High,van,Delivered,Yes
kwil591091989,High,van,Delivered,Yes
xvhs282513715,High,van,Delivered,Yes
uwps173328347,High,van,Delivered,Yes
porq900388826,High,van,Delivered,Yes
nhtz487568593,High,van,Delivered,Yes
myta199956267,High,van,Delivered,Yes
yegn076001877,High,van,Delivered,Yes
kzjg537429508,High,van,Delivered,Yes
swog746866519,High,van,Delivered,Yes
czmv494892984,High,van,Delivered,Yes
ncuq122047485,High,van,Delivered,Yes
hnmk076943329,High,van,Delivered,No
xbuf674070067,High,van,Delivered,Yes
rzwc996677452,High,van,Delivered,Yes
pbkb204358252,High,van,Delivered,No
rzxc275754436,High,van,Delivered,Yes
ciod949514564,High,van,Delivered,No
fpfd394687522,High,van,Delivered,No
fnmn236632968,High,van,Delivered,Yes
fmio559298069,High,van,Delivered,Yes
qwnx747392607,High,van,Delivered,Yes
zyhp349682039,High,van,Delivered,Yes
jxtv004303045,High,van,Delivered,Yes
awrt858885603,High,van,Delivered,No
yxoy826216582,High,van,Delivered,Yes
zvgi108072355,High,van,Delivered,Yes
crky606988671,High,van,Delivered,Yes
eauc777171115,High,van,Delivered,Yes
ztmn254638397,High,van,Delivered,Yes
yhba661805696,High,van,Delivered,Yes
bvmv412163123,High,van,Delivered,Yes
nrbt905510946,High,van,Delivered,Yes
cjmw833952854,High,van,Delivered,Yes
jgre691773963,High,van,Delivered,Yes
pqhb328360042,High,van,Delivered,Yes
ymlc115430283,High,van,Delivered,Yes
noea563641634,High,van,Delivered,Yes
mujb063371721,High,van,Delivered,Yes
qvii881625249,High,van,Delivered,No
vdyf102086563,High,van,Delivered,Yes
zipf777682110,High,van,Delivered,Yes
gpub830859328,High,van,Delivered,Yes
syal620516800,High,van,Delivered,Yes
mkjs923749816,High,van,Delivered,Yes
gcoq780220293,High,van,Delivered,Yes
nkio333152500,High,van,Delivered,Yes
vucs437949224,High,van,Delivered,Yes
rdwg612736026,High,van,Delivered,Yes
sych413399225,High,van,Delivered,Yes
vrzl934372159,High,van,Delivered,Yes
qtmm977300086,High,van,Delivered,Yes
jaqh160727787,High,van,Delivered,No
uvwj696710317,High,van,Delivered,Yes
seha291817504,High,van,Delivered,Yes
escn989021297,High,van,Delivered,Yes
zuwu956992540,High,van,Delivered,Yes
ztrj325694647,High,van,Delivered,Yes
wyjd270371819,High,van,Delivered,Yes
dkbl645337806,High,van,Delivered,Yes
lpwu288981775,High,van,Delivered,Yes
fvfv025547297,High,van,Delivered,Yes
ardt399430534,High,van,Delivered,Yes
neyd094643069,High,van,Delivered,Yes
ytsw140651117,High,van,Delivered,Yes
egcx372978925,High,van,Delivered,Yes
yblm396246606,High,van,Delivered,Yes
nrue726374701,High,van,Delivered,Yes
plta841927958,High,van,Delivered,Yes
ryzk791620407,High,van,Delivered,Yes
siny174815144,High,van,Delivered,Yes
hjup127043638,High,van,Delivered,Yes
lsnk497656095,High,van,Delivered,Yes
tujy491804823,High,van,Delivered,Yes
lpch252061188,High,van,Delivered,Yes
slpb790299023,High,van,Delivered,Yes
zsow816537872,High,van,Delivered,Yes
ceuz676206196,High,van,Delivered,Yes
qfiq542736223,High,van,Delivered,Yes
ykcb467902830,High,van,Delivered,Yes
ozyc696578655,High,van,Delivered,Yes
xbkk360282588,High,van,Delivered,Yes
zawx229931273,High,van,Delivered,Yes
kdpd757084521,High,van,Delivered,Yes
eppd285409423,High,van,Delivered,Yes
myzc347753679,High,van,Delivered,Yes
pzkb551931374,High,van,Delivered,Yes
lxii504040660,High,van,Delivered,Yes
wxpz175844747,High,van,Delivered,No
imqg041838388,High,van,Delivered,Yes
erfi429062864,High,van,Delivered,Yes
xgnx511080805,High,van,Delivered,Yes
sokn131428386,High,van,Delivered,Yes
kwen552031428,High,van,Delivered,Yes
jrln809275188,High,van,Delivered,Yes
qcpo329736035,High,van,Delivered,Yes
nlmg183538189,High,van,Delivered,Yes
tgng833074523,High,van,Delivered,Yes
zdjj537300801,High,van,Delivered,Yes
eori879983005,High,van,Delivered,Yes
uguu155609076,High,van,Delivered,Yes
sudw243651116,High,van,Delivered,Yes
rgqo151937744,High,van,Delivered,Yes
esvu688642348,High,van,Delivered,Yes
osbn421525270,High,van,Delivered,Yes
mqjk989797137,High,van,Delivered,Yes
tvyg044177496,High,van,Delivered,Yes
ngpt744513082,High,van,Delivered,Yes
eehr752658511,High,van,Delivered,Yes
gvys304506294,High,van,Delivered,Yes
qvxp014048892,High,van,Delivered,Yes
kzac525303050,High,van,Delivered,Yes
esdl443875274,High,van,Delivered,Yes
fckk060220337,High,van,Delivered,Yes
ycck118391424,High,van,Delivered,Yes
huko307393529,High,van,Delivered,Yes
aseo016975525,High,van,Delivered,Yes
otvz858052952,High,van,Delivered,Yes
kjqo068384718,High,van,Delivered,Yes
chav421418945,High,van,Delivered,Yes
visn140295769,High,van,Delivered,Yes
acqz642900591,High,van,Delivered,Yes
ttfb644577848,High,van,Delivered,Yes
iuet044663792,High,van,Delivered,Yes
shez923295893,High,van,Delivered,Yes
vzao845560042,High,van,Delivered,Yes
uskt635266552,High,van,Delivered,Yes
mgzu950562699,High,van,Delivered,Yes
fafb251607550,High,van,Delivered,Yes
cjay405507467,High,van,Delivered,Yes
tsit266370921,High,van,Delivered,Yes
gghw779026881,High,van,Delivered,Yes
sngx624670426,High,van,Delivered,Yes
wfdk007729327,High,van,Delivered,Yes
rdvo384212408,High,van,Delivered,Yes
kzcr462211974,High,van,Delivered,Yes
ohmj726522422,High,van,Delivered,Yes
ovbm855871647,High,van,Delivered,Yes
taqb350041251,High,van,Delivered,Yes
yqya168642374,High,van,Delivered,No
cnay972621491,High,van,Delivered,No
ghlu938103902,High,van,Delivered,Yes
iltb932997193,High,van,Delivered,Yes
aime320225460,High,van,Delivered,Yes
kicq289950386,High,van,Delivered,Yes
wmno370264578,High,van,Delivered,Yes
rckc923414474,High,van,Delivered,Yes
mjlg766465159,High,van,Delivered,Yes
phku902806488,High,van,Delivered,Yes
hlzt512826793,High,van,Delivered,Yes
mkgw257221223,High,van,Delivered,Yes
cpkv477462489,High,van,Delivered,Yes
puuh639960713,High,van,Delivered,Yes
zcnn594970420,High,van,Delivered,Yes
hgqf498386066,High,van,Delivered,Yes
gzui094769379,High,van,Delivered,Yes
uhab744640689,High,van,Delivered,Yes
iamm162930506,High,van,Delivered,Yes
uabg114032421,High,van,Delivered,Yes
qvku901903998,High,van,Delivered,Yes
emna717809389,High,van,Delivered,No
pbcl113728532,High,van,Delivered,Yes
neco053306714,High,van,Delivered,Yes
kwbp221212160,High,van,Delivered,Yes
ozrp459220031,High,van,Delivered,Yes
kdod574784130,High,van,Delivered,Yes
dooa729540904,High,van,Delivered,Yes
glef778899190,High,van,Delivered,Yes
pseu612232540,High,van,Delivered,Yes
qwmu565506453,High,van,Delivered,Yes
wudk288382173,High,van,Delivered,Yes
cxgu395146383,High,van,Delivered,Yes
rwsh622007364,High,van,Delivered,Yes
ucmw862405233,High,van,Delivered,Yes
ndna050432780,High,van,Delivered,Yes
msyb224791330,High,van,Delivered,Yes
smib550465408,High,van,Delivered,No
ikgx750749709,High,van,Delivered,Yes
eazl337514889,High,van,Delivered,Yes
yvzd424578213,High,van,Delivered,Yes
wkra036202383,High,van,Delivered,Yes
twdc349821153,High,van,Delivered,Yes
ohio488235146,High,van,Delivered,Yes
ojsa189245871,High,van,Delivered,Yes
vhvw490281741,High,van,Delivered,Yes
twfq511685576,High,van,Delivered,No
bipx473179291,High,van,Delivered,Yes
nbbg338753004,High,van,Delivered,Yes
tnyq314371184,High,van,Delivered,Yes
lzyq560020569,High,van,Delivered,Yes
hglu189491435,High,van,Delivered,Yes
txmj503115391,High,van,Delivered,Yes
ziew398182433,High,van,Delivered,No
tjip068172736,High,van,Delivered,Yes
iocj156839670,High,van,Delivered,Yes
gebs368571322,High,van,Delivered,Yes
eyjj872652118,High,van,Delivered,Yes
cwpl232583335,High,van,Delivered,Yes
nxun523130115,High,van,Delivered,Yes
fkdx043589680,High,van,Delivered,Yes
babr784041509,High,van,Delivered,Yes
fdjj521476739,High,van,Delivered,Yes
mxxm793165915,High,van,Delivered,Yes
kkyh385456144,High,van,Delivered,Yes
lxxb287126742,High,van,Delivered,Yes
hjdk506458818,High,van,Delivered,Yes
yfzz635733099,High,van,Delivered,Yes
hqet968606473,High,van,Delivered,Yes
efhk076575360,High,van,Delivered,Yes
arlk549931705,High,van,Delivered,Yes
aqnr662898095,High,van,Delivered,Yes
uyvn195536459,High,van,Delivered,Yes
qdzh507333812,High,van,Delivered,Yes
eyqc021662779,High,van,Delivered,Yes
bslj429901646,High,van,Delivered,Yes
kdhw849485937,High,van,Delivered,Yes
isiu401936376,High,van,Delivered,Yes
uywf025942682,High,van,Delivered,Yes
spuu275632164,High,van,Delivered,Yes
cagp330133320,High,van,Delivered,Yes
kmxs288767781,High,van,Delivered,Yes
wfis173502440,High,van,Delivered,Yes
tqzq155999478,High,van,Delivered,Yes
iqjc559701636,High,van,Delivered,Yes
qhcb452682424,High,van,Delivered,Yes
oefz644692819,High,van,Delivered,Yes
ncgr836038424,High,van,Delivered,Yes
kjdd634404596,High,van,Delivered,Yes
elxv874845458,High,van,Delivered,Yes
cppy506110634,High,van,Delivered,Yes
xouw483309146,High,van,Delivered,Yes
sufc476318063,High,van,Delivered,Yes
qfkq721552495,High,van,Delivered,Yes
ixrd165808970,High,van,Delivered,Yes
dwps855440822,High,van,Delivered,No
wsmq968154957,High,van,Delivered,Yes
wgdb295720579,High,van,Delivered,Yes
pdgk880799433,High,van,Delivered,Yes
ufxa262828632,High,van,Delivered,Yes
mmhv508720486,High,van,Delivered,Yes
rrfb879878637,High,van,Delivered,Yes
bixh890586031,High,van,Delivered,Yes
gmxc278467432,High,van,Delivered,Yes
abvn846259572,High,van,Delivered,Yes
mhdg981604473,High,van,Delivered,Yes
tgqm714352825,High,van,Delivered,Yes
owkt851379346,High,van,Delivered,Yes
aixz711025739,High,van,Delivered,Yes
zqaj645563431,High,van,Delivered,Yes
amwf179955619,High,van,Delivered,Yes
uoua305346005,High,van,Delivered,Yes
xora992615827,High,van,Delivered,Yes
aydq511118348,High,van,Delivered,Yes
pspp126721335,High,van,Delivered,Yes
cenz260567450,High,van,Delivered,Yes
dcsg238023068,High,van,Delivered,Yes
hmac504964960,High,van,Delivered,Yes
czdm931980009,High,van,Delivered,Yes
zpwc632373075,High,van,Delivered,Yes
jsiv151108598,High,van,Delivered,No
aesn846762378,High,van,Delivered,Yes
tqye108344589,High,van,Delivered,Yes
kqlq170682508,High,van,Delivered,Yes
hskr093940593,High,van,Delivered,Yes
jwbt499214018,High,van,Delivered,Yes
enmn243596962,High,van,Delivered,No
jeix294820642,High,van,Delivered,Yes
nwrz679714116,High,van,Delivered,Yes
zpjd903952295,High,van,Delivered,Yes
ntkv378992865,High,van,Delivered,Yes
hllf717761261,High,van,Delivered,Yes
umli653765422,High,van,Delivered,Yes
anzz987730618,High,van,Delivered,Yes
eqrq293453210,High,van,Delivered,Yes
vayf154245343,High,van,Delivered,Yes
teug381705083,High,van,Delivered,Yes
mfph508846680,High,van,Delivered,Yes
esjl921711544,High,van,Delivered,Yes
zhun178804452,High,van,Delivered,Yes
rliw919531363,High,van,Delivered,Yes
jfnt849497631,High,van,Delivered,Yes
uhot642550030,High,van,Delivered,Yes
qyob886063608,High,van,Delivered,Yes
mvsw037436692,High,van,Delivered,Yes
luci476412435,High,van,Delivered,Yes
jppl844441828,High,van,Delivered,Yes
ofqc370396393,High,van,Delivered,Yes
lntm306358842,High,van,Delivered,Yes
wext235627633,High,van,Delivered,Yes
xyyo738416527,High,van,Delivered,Yes
ooav578635271,High,van,Delivered,Yes
xkfe141444745,High,van,Delivered,Yes
qzmn944237458,High,van,Delivered,Yes
jqet358668802,High,van,Delivered,Yes
sdyl578715305,High,van,Delivered,Yes
intm464155354,High,van,Delivered,Yes
dxuf063813843,High,van,Delivered,Yes
ukkl926963331,High,van,Delivered,Yes
vogh915022528,High,van,Delivered,Yes
nupq598465528,High,van,Delivered,Yes
wbvy109965767,High,van,Delivered,No
hwag315871131,High,van,Delivered,Yes
zvdt857508908,High,van,Delivered,Yes
pgfs146008867,High,van,Delivered,No
rkju936766681,High,van,Delivered,Yes
tyec142373908,High,van,Delivered,No
xwtr364774220,High,van,Delivered,Yes
zfhv069402493,High,van,Delivered,No
saqe741127261,High,van,Delivered,Yes
thcc558981888,High,van,Delivered,Yes
yyav564095189,High,van,Delivered,Yes
rzgf983894048,High,van,Delivered,Yes
eoag464118917,High,van,Delivered,Yes
wpoa392044331,High,van,Delivered,Yes
qzoe324395070,High,van,Delivered,Yes
pjhk866981164,High,van,Delivered,Yes
yrra402801219,High,van,Delivered,Yes
yvie805368200,High,van,Delivered,Yes
cnxp641321314,High,van,Delivered,Yes
bswl736691357,High,van,Delivered,No
mpyf141858889,High,van,Delivered,Yes
zmkm774566448,High,van,Delivered,Yes
vnag560680354,High,van,Delivered,Yes
nsry987585970,High,van,Delivered,Yes
rqfp617842426,High,van,Delivered,Yes
pnxq842551240,High,van,Delivered,Yes
yfqj269889707,High,van,Delivered,Yes
ibve301663603,High,van,Delivered,No
yelf725111896,High,van,Delivered,Yes
fyjf023590808,High,van,Delivered,Yes
tahk633117705,High,van,Delivered,Yes
vcnk349789129,High,van,Delivered,No
feue369756400,High,van,Delivered,Yes
beua038482894,High,van,Delivered,Yes
clsk216756895,High,van,Delivered,Yes
acpd503512919,High,van,Delivered,Yes
frpu015050485,High,van,Delivered,Yes
coan342762074,High,van,Delivered,Yes
htda150092137,High,van,Delivered,Yes
sdha448707905,High,van,Delivered,Yes
yqtc851699980,High,van,Delivered,Yes
dyjl859880832,High,van,Delivered,Yes
ibxd431309735,High,van,Delivered,Yes
udig368546128,High,van,Delivered,Yes
kixh464329665,High,van,Delivered,Yes
wcbd499940556,High,van,Delivered,Yes
qtlb101314404,High,van,Delivered,Yes
dzlp239342656,High,van,Delivered,Yes
ykef457380577,High,van,Delivered,No
ecne876859050,High,van,Delivered,Yes
pqnx286838359,High,van,Delivered,Yes
dvvt634525967,High,van,Delivered,Yes
decu721053284,High,van,Delivered,Yes
awvd550755526,High,van,Delivered,Yes
lunb220743010,High,van,Delivered,No
myyk109025053,High,van,Delivered,Yes
rkxd028798328,High,van,Delivered,No
ygms584615025,High,van,Delivered,Yes
mtrg318926279,High,van,Delivered,Yes
khke924522195,High,van,Delivered,Yes
sqxa310414774,High,van,Delivered,Yes
iynl324297120,High,van,Delivered,No
ynwj091931647,High,van,Delivered,Yes
gwax716159863,High,van,Delivered,No
emxa919724607,High,van,Delivered,Yes
olrl384050067,High,van,Delivered,Yes
qxct064748453,High,van,Delivered,Yes
fryf324276333,High,van,Delivered,No
qvtz168129338,High,van,Delivered,Yes
zgwa272008099,High,van,Delivered,No
npqx191214582,High,van,Delivered,Yes
nfsf840387625,High,van,Delivered,Yes
fxkp259574608,High,van,Delivered,Yes
cbge175861352,High,van,Delivered,Yes
hmyr540127414,High,van,Delivered,Yes
cdeq044025728,High,van,Delivered,Yes
oncl342719726,High,van,Delivered,Yes
opcb746885354,High,van,Delivered,Yes
uthh855051037,High,van,Delivered,Yes
xkmi685422525,High,van,Delivered,Yes
eggs431872479,High,van,Delivered,Yes
chnp351365445,High,van,Delivered,Yes
xfuq214394909,High,van,Delivered,Yes
gpfh405379502,High,van,Delivered,Yes
bfqh777540156,High,van,Delivered,Yes
civl793711097,High,van,Delivered,Yes
dkru076643427,High,van,Delivered,Yes
yclt402251401,High,van,Delivered,Yes
thte793649509,High,van,Delivered,Yes
gapo544326505,High,van,Delivered,Yes
ftpq332868036,High,van,Delivered,Yes
tkan972084207,High,van,Delivered,Yes
vwsg034048054,High,van,Delivered,Yes
btsy727365579,High,van,Delivered,Yes
xawt898717781,High,van,Delivered,Yes
gxne851791300,High,van,Delivered,Yes
seas048126416,High,van,Delivered,Yes
eali317640003,High,van,Delivered,Yes
wcip317337891,High,van,Delivered,No
cxca579650806,High,van,Delivered,Yes
duan566700187,High,van,Delivered,Yes
kwyu097186599,High,van,Delivered,Yes
fiil782263554,High,van,Delivered,Yes
kqdu705073851,High,van,Delivered,Yes
ayhf841858529,High,van,Delivered,Yes
bmfe887808559,High,van,Delivered,Yes
vejl190548033,High,van,Delivered,Yes
dlud852304701,High,van,Delivered,Yes
cuzl049280154,High,van,Delivered,Yes
xaas635217046,High,van,Delivered,Yes
vdkd812154639,High,van,Delivered,Yes
crjb898495436,High,van,Delivered,No
dswb320902597,High,van,Delivered,Yes
tmvs786059435,High,van,Delivered,Yes
edkx949308182,High,van,Delivered,Yes
stet841236207,High,van,Delivered,Yes
swmw455850988,High,van,Delivered,Yes
qqli401034729,High,van,Delivered,Yes
tfqr047439793,High,van,Delivered,Yes
ortu643411655,High,van,Delivered,Yes
ocog044585396,High,van,Delivered,Yes
